   Date   , 01:00, 02:00, 03:00, 04:00, 05:00, 06:00, 07:00, 08:00, 09:00, 10:00, 11:00, 12:00, 13:00, 14:00, 15:00, 16:00, 17:00, 18:00, 19:00, 20:00, 21:00, 22:00, 23:00, 24:00
01-01-2022,12.076,12.642,11.604,10.189, 8.302, 6.698, 6.887, 6.887, 5.943, 6.415, 6.792, 8.208, 9.245,10.094,11.226,11.415,13.491,12.925,13.019,14.057,13.491,13.679,13.585,12.453
02-01-2022, 6.226, 4.245, 4.717, 4.340, 2.736, 4.057, 2.547, 2.075, 2.359, 2.170, 1.887, 2.075, 2.075, 3.113, 4.151, 3.113, 2.642, 2.925, 3.679, 4.057, 3.962, 4.811, 6.321, 8.302
03-01-2022, 8.774, 8.868, 8.585, 7.642, 7.264, 7.453, 8.302, 9.717,10.000, 6.509, 3.868, 3.962, 4.811, 5.377, 5.189, 5.377, 6.415, 7.925, 9.151, 8.774, 8.868, 9.340, 8.585, 7.736
04-01-2022, 7.547, 7.264, 6.887, 6.698, 6.226, 6.321, 6.226, 6.226, 6.509, 3.774, 0.660, 1.415, 2.453, 3.019, 3.491, 3.774, 3.962, 5.283, 6.887, 7.642, 8.302, 7.170, 5.283, 4.151
05-01-2022, 4.434, 4.340, 4.151, 3.868, 4.528, 4.811, 4.906, 4.906, 5.472, 6.226, 5.943, 6.321, 5.755, 5.377, 5.094, 5.660, 6.132, 9.340,11.226,12.076,12.830,13.208,13.585,14.434
06-01-2022,14.811,15.189,14.245,13.302,12.547,12.170,10.849,10.943,11.415,12.830,11.226, 9.528, 9.057, 6.887, 6.792, 5.943, 4.717, 5.000, 5.000, 3.302, 1.981, 1.981, 3.302, 4.340
07-01-2022, 3.113, 2.075, 2.925, 3.962, 3.868, 2.547, 1.887, 2.170, 2.642, 2.830, 2.830, 3.113, 3.868, 4.528, 4.811, 5.283, 3.113, 1.887, 3.585, 5.660, 6.132, 6.792, 8.585, 8.774
08-01-2022, 9.434, 9.811, 8.868, 7.264, 5.943, 4.340, 4.434, 5.283, 6.509, 6.604, 5.377, 2.925, 2.170, 1.604, 1.981, 3.019, 4.906, 5.472, 7.359, 9.340, 5.189, 4.245, 5.189, 5.094
09-01-2022, 5.094, 5.000, 5.000, 5.094, 5.189, 5.377, 5.472, 5.566, 5.660, 5.943, 6.132, 5.755, 5.472, 5.377, 5.849, 6.038, 7.642,10.566,16.132,22.264,25.189,26.698,27.830,28.302
10-01-2022,22.547,23.302,21.227,17.642,15.943,16.038,15.566,15.000,13.302,12.925,11.038,11.698,11.887,11.509,12.547,12.736,11.321,11.415,12.830,14.151,14.906,12.830,12.736,11.698
11-01-2022,13.774,13.585,15.472,11.415, 7.925, 7.642, 6.415, 6.415, 5.755, 5.472, 6.038, 5.849, 6.321, 5.943, 7.170, 8.774, 7.264, 4.717, 8.113,11.038,13.019,12.170,12.736,10.943
12-01-2022,12.925,14.811,14.906,14.906,14.340,12.830,11.226,12.547,14.528,15.377,17.453,16.604,19.340,16.981,16.510,15.472,61.227,24.811,24.057,25.944,26.227,30.566,31.038,29.528
13-01-2022,28.113,26.887,25.283,24.528,23.868,22.642,21.227,21.038,23.585,21.887,21.793,19.906,15.943,15.189,14.906,14.717,16.698,19.057,23.491,28.679,29.057,30.472,28.962,32.453
14-01-2022,32.076,32.359,33.679,31.887,28.208,26.415,29.811,30.944,32.547,36.227,36.793,36.793,34.434,41.981,47.170,48.679,36.793,32.264,33.774,34.906,38.491,44.057,39.906,36.227
15-01-2022,33.113,31.793,26.227,20.377,22.642,21.698,20.755,17.925,20.283,22.736,25.566,28.962,27.547,26.981,27.925,28.774,28.491,30.472,35.189,36.227,35.566,38.208,36.510,35.661
16-01-2022,30.849,30.000,26.887,24.528,23.679,23.868,22.736,18.302,19.906,16.321,14.434,15.000,15.472,15.660,12.642, 8.679,11.981,16.698,17.925,14.151,14.151,10.660,10.000,10.283
17-01-2022, 9.340, 9.057, 8.396, 8.679, 9.811, 9.245, 7.925, 8.774,10.472,11.321,11.887,11.981,13.302,14.528,13.302,14.245,15.094,17.453,21.321,29.340,35.283,37.547,37.736,37.736
18-01-2022,35.472,33.962,32.830,32.359,30.566,30.472,32.076,35.189,37.642,38.491,30.661,20.849,21.227,22.547,19.245,16.226,15.849,18.113,21.510,24.151,23.302,24.245,24.057,21.604
19-01-2022,17.642,17.076,18.019,19.151,18.679,13.491,11.038,10.566,11.698,14.151,13.302,11.321, 9.057, 9.623, 6.509, 5.377, 5.566, 6.981, 7.547, 7.925, 7.925, 8.868, 9.434, 8.113
20-01-2022, 8.302, 8.774, 8.774, 8.774, 8.208, 7.736, 6.604, 6.226, 6.698, 7.264, 7.264, 6.509, 6.226, 5.283, 5.377, 6.226, 6.698, 8.019, 8.113, 7.925, 9.340, 9.340, 8.679, 8.396
21-01-2022, 8.585, 7.925, 8.113, 7.830, 7.736, 8.113, 8.585,11.698,13.302,16.981,18.679,20.849,18.302,14.057,13.585,14.340,12.264,14.340,15.189,15.189,17.359,15.755,15.000,13.113
22-01-2022,12.736,12.264,12.076,12.170,10.000, 9.528, 9.906, 9.717,11.038,14.151,13.774,10.283,10.943,13.962,15.189,13.962,11.887,15.566,19.717,21.132,20.377,18.679,16.038,13.868
23-01-2022,12.359,11.415,11.604,12.170,13.302,13.962,14.245,15.377,15.755,16.981,18.019,17.925,18.491,18.774,18.208,18.302,18.208,18.208,16.038,16.321,17.453,17.076,14.623,14.057
24-01-2022,16.038,17.359,17.925,19.245,18.679,19.528,20.377,21.604,22.642,23.208,21.038,20.094,21.510,21.981,22.642,25.094,27.830,29.057,29.528,30.094,30.472,28.962,28.868,28.774
