   Date   , 01:00, 02:00, 03:00, 04:00, 05:00, 06:00, 07:00, 08:00, 09:00, 10:00, 11:00, 12:00, 13:00, 14:00, 15:00, 16:00, 17:00, 18:00, 19:00, 20:00, 21:00, 22:00, 23:00, 24:00
27-01-2020, 5.731, 5.360, 3.030, 2.815, 3.669, 4.632, 4.818, 4.314, 2.178, 2.893, 3.692, 3.455, 3.953, 4.483, 2.682, 1.223, 1.484, 3.442, 4.778, 4.191, 4.203, 4.697, 4.488, 2.620
28-01-2020, 2.750, 1.284, 1.419, 0.714, 0.412, 0.985, 1.792, 1.861, 2.038, 1.882, 2.866,      ,      , 2.216, 2.107, 2.032, 1.876, 2.139, 3.048, 4.317, 5.261, 5.345, 5.736, 5.829
29-01-2020, 5.418, 5.392, 6.205, 6.448, 6.610, 6.506, 6.717, 6.441, 6.286, 5.630,      , 5.435, 5.688, 5.759, 5.703, 5.953, 6.782, 7.668, 9.173, 9.264, 9.154, 8.499, 7.485, 6.382
30-01-2020, 5.523, 5.320, 5.925, 6.289, 6.062, 6.138, 6.562, 6.255, 5.640, 4.965, 2.760, 1.986, 2.353, 2.980, 2.786, 1.963, 1.348, 1.205, 1.680, 0.977, 0.779, 0.998, 0.840, 0.538
31-01-2020, 0.462, 0.605, 0.572, 0.832, 0.661, 1.027, 1.646, 2.472, 2.484, 2.718, 0.930, 1.326, 1.312, 1.835, 1.695, 0.935, 1.578, 1.019, 0.804, 0.888, 0.830, 0.733, 1.037, 1.278
01-02-2020, 1.873, 2.279, 1.645, 2.009, 2.852, 3.718, 4.608, 6.812, 8.252, 9.213, 9.304, 8.558, 7.661, 6.055, 5.530, 6.464, 6.063, 7.172, 7.393, 8.103, 8.028, 7.762, 7.303, 7.656
02-02-2020, 7.945, 8.429, 8.677, 7.014, 5.801, 3.950, 1.683, 1.023, 0.787, 1.366, 5.486, 7.970, 8.603, 7.963, 8.354, 9.509,10.547,11.387,12.151,12.333,12.788,13.267,11.906,10.951
03-02-2020,10.234,10.285, 9.828, 9.800, 8.713, 7.915,10.000,11.054,10.210, 8.990, 8.497, 7.472, 5.692, 5.495, 4.481, 4.557, 5.059, 4.939, 4.609, 4.810, 4.980, 5.184, 4.497, 4.407
04-02-2020, 3.930, 3.811, 3.408, 3.456, 2.945, 2.566, 1.919, 2.940, 4.174, 4.943, 4.937, 4.889, 4.801, 4.363, 4.310, 5.300, 6.769, 6.933, 8.541,11.443,15.807,15.545,13.109,12.168
05-02-2020,16.604,16.059,12.788,16.250,13.186,12.941,15.906,11.653,13.175,18.064,23.217,28.352,28.484,23.344,22.776,17.731,16.434,17.413,20.205,20.979,18.142,18.741,20.085,19.972
06-02-2020,17.712,17.698,18.005,17.229,15.726,19.701,15.639,12.493,13.439,19.028,21.873,24.889,      ,27.179,23.219,23.238,23.821,25.382,26.743,21.729,17.434,17.814,17.231,16.630
07-02-2020,17.519,21.349,24.227,24.512,26.415,27.599,28.241,29.186,28.911,27.321,22.606,15.896,13.781,10.965,11.462,12.696,12.639,13.307,15.818,17.436,20.719,19.014,19.177,18.448
08-02-2020,16.024,13.090,10.711, 7.963, 4.605, 4.624, 5.358, 6.255, 6.522, 6.810, 6.103, 5.167, 5.197, 5.068, 5.059, 5.726, 5.636, 6.605, 7.788, 8.113, 7.529, 6.926, 5.651, 5.607
09-02-2020, 6.602, 6.930, 6.732, 6.372, 4.975, 3.957, 1.775, 1.431, 1.404, 1.000, 0.859, 0.830, 1.172, 0.874, 0.845, 2.171, 5.196, 4.853, 5.969, 8.508,11.177,10.804,14.038,12.870
10-02-2020, 7.234, 3.520, 3.070, 2.566, 3.464, 5.034, 4.500, 4.729, 6.796, 8.950, 8.317, 5.456, 5.303, 2.999, 3.265, 2.890, 1.495, 1.736, 0.793, 1.134, 2.885, 5.253, 6.572, 6.194
11-02-2020, 6.243, 6.320, 6.884, 6.012, 5.988, 5.289, 5.329, 6.054, 5.785, 5.673, 5.460, 5.081, 3.937, 2.938, 2.773, 2.886, 3.591, 4.338, 5.773, 6.088, 5.638, 4.761, 3.929, 2.614
12-02-2020, 3.653, 3.907, 3.922, 4.193, 4.520, 4.354, 4.277, 3.368, 2.939, 3.332, 3.752, 3.869, 3.948, 4.357, 4.267, 3.530, 3.375, 4.736, 6.223, 8.571, 7.528, 4.433, 2.415, 1.423
13-02-2020, 1.863, 3.482, 2.198, 1.176, 1.598, 1.202, 1.636, 4.305, 8.498, 8.992, 5.563, 3.982, 4.124, 3.141, 2.589, 2.890, 3.081, 2.377, 2.266, 2.598, 3.336, 3.218, 3.707, 3.484
14-02-2020, 2.570, 4.120, 3.993, 3.989, 3.942, 4.226, 4.327, 4.885, 5.020, 4.824, 5.503, 7.386, 8.697,10.710,12.439,11.349, 8.042,10.184,12.689,11.399, 9.788, 9.610, 7.956, 4.961
15-02-2020, 3.225, 2.410, 1.886, 0.818, 0.947, 1.820, 2.816, 3.549, 4.672, 4.948, 4.636, 3.759, 3.354, 2.539, 2.858, 2.457, 2.053, 2.075, 1.238, 1.074, 0.736, 0.719, 0.600, 0.494
16-02-2020, 0.692, 1.349, 1.200, 0.984, 0.946, 0.663, 0.432, 0.494, 0.362, 0.537, 1.501, 1.750, 1.215, 1.081, 0.738, 0.934, 0.794, 1.605, 3.425, 4.915, 5.630, 4.252, 4.295, 4.139
17-02-2020, 6.419, 9.227,10.639,10.409, 8.402, 6.805, 4.697, 1.577, 2.447, 4.199, 5.177, 5.170, 3.322, 3.625, 5.299, 5.423, 5.363, 6.259, 5.390, 4.258, 3.626, 3.547, 5.017, 5.509
18-02-2020, 6.467, 6.105, 4.598, 4.221, 4.157, 4.193, 3.750, 3.588, 4.247, 5.661, 5.596, 5.307, 5.030, 4.738, 3.244, 1.768, 3.233, 4.387, 3.006, 3.006, 2.962, 2.770, 2.379, 2.788
19-02-2020, 2.714, 2.900, 3.492, 4.149, 4.569, 4.784, 5.015, 5.371, 5.927, 6.444, 7.176, 6.035, 6.593, 6.888, 8.432,10.547, 7.376, 7.709, 8.789, 6.877, 4.870, 2.934, 4.218, 3.640
20-02-2020, 3.333, 2.901, 2.376, 2.255, 2.843, 2.691, 2.388, 2.265, 1.554, 2.244, 2.832, 2.103, 1.425, 0.952, 0.875, 0.866, 1.339, 2.012, 2.332, 2.163, 2.774, 3.603, 4.754, 5.256
21-02-2020, 5.024, 5.376, 5.847, 6.189, 6.561, 6.291, 6.221, 6.272, 5.932, 5.726, 5.205, 5.554, 5.631, 6.308, 7.067, 7.956, 8.894, 8.535, 8.560, 8.132, 7.663, 7.610, 7.489, 7.541
