   Date   , 01:00, 02:00, 03:00, 04:00, 05:00, 06:00, 07:00, 08:00, 09:00, 10:00, 11:00, 12:00, 13:00, 14:00, 15:00, 16:00, 17:00, 18:00, 19:00, 20:00, 21:00, 22:00, 23:00, 24:00
28-04-2022, 4.000, 4.000, 5.000, 5.000, 7.000, 7.000, 8.000, 6.000, 5.000, 6.000, 7.000,10.000,13.000,14.000,      ,11.000,10.000,10.000, 8.000,13.000,10.000,13.000, 9.000, 9.000
29-04-2022, 8.000, 9.000, 6.000, 6.000, 6.000, 4.000, 5.000, 5.000, 6.000, 5.000, 2.000, 2.000, 5.000, 5.000, 3.000, 4.000, 3.000, 5.000, 3.000, 6.000, 7.000, 6.000, 8.000, 9.000
30-04-2022,10.000, 9.000, 4.000, 3.000, 9.000, 7.000, 7.000, 7.000, 7.000, 5.000, 3.000, 1.000, 4.000, 7.000, 5.000, 7.000, 7.000, 7.000, 8.000, 9.000,11.000, 9.000,13.000,15.000
01-05-2022,16.000,10.000, 9.000, 8.000, 7.000,10.000, 7.000,10.000,11.000, 6.000, 2.000, 3.000,10.000,12.000, 9.000, 6.000, 5.000, 6.000, 6.000, 7.000, 6.000, 9.000,14.000,17.000
02-05-2022,11.000, 9.000, 8.000, 9.000,13.000,13.000,19.000,17.000,15.000,12.000, 9.000, 8.000, 9.000,10.000,10.000,12.000,11.000,11.000,11.000,13.000, 9.000,11.000,16.000,14.000
03-05-2022,17.000,15.000,14.000,14.000,18.000,20.000,18.000,17.000,11.000,15.000,13.000,12.000,16.000,17.000,14.000,10.000, 9.000,11.000,15.000,16.000,22.000,20.000,17.000,15.000
04-05-2022,17.000,38.000,33.000,26.000,24.000,29.000,27.000,31.000,35.000,20.000,13.000,14.000,12.000, 6.000, 6.000, 6.000, 6.000, 4.000, 4.000, 3.000, 5.000, 4.000, 4.000, 4.000
05-05-2022, 8.000, 7.000, 6.000, 9.000, 6.000, 6.000,10.000, 7.000, 7.000, 4.000, 5.000, 6.000, 4.000, 2.000, 6.000, 5.000, 6.000, 9.000, 6.000, 5.000, 5.000,10.000,12.000,15.000
06-05-2022,11.000,12.000,11.000, 8.000, 7.000,16.000, 9.000,18.000,13.000, 9.000, 6.000, 2.000, 0.000, 1.000, 3.000, 5.000, 4.000, 3.000, 3.000, 2.000, 3.000, 3.000, 1.000, 3.000
07-05-2022, 3.000, 2.000, 2.000, 2.000, 5.000, 4.000, 2.000, 3.000, 1.000,-2.000, 2.000, 1.000, 0.000, 5.000, 6.000, 7.000, 4.000,-1.000,-1.000, 4.000, 8.000, 6.000,10.000,11.000
08-05-2022, 7.000, 2.000, 2.000, 6.000, 7.000, 7.000, 6.000, 5.000, 5.000, 5.000, 6.000, 7.000,10.000, 6.000, 5.000, 8.000, 4.000, 2.000, 4.000, 5.000, 4.000, 5.000, 5.000, 6.000
09-05-2022, 7.000, 9.000, 8.000,11.000, 8.000, 7.000,12.000, 8.000, 8.000, 6.000, 8.000,10.000, 7.000, 4.000, 4.000, 4.000, 5.000, 6.000, 6.000, 8.000, 9.000,10.000,12.000,10.000
10-05-2022, 9.000, 9.000,10.000, 9.000, 6.000, 3.000, 4.000, 5.000, 6.000,11.000, 6.000, 6.000, 5.000, 3.000, 1.000,-1.000, 1.000, 4.000, 1.000, 3.000, 8.000, 7.000, 9.000, 6.000
11-05-2022, 6.000, 6.000, 5.000, 6.000, 7.000, 8.000, 9.000, 8.000, 5.000, 4.000, 8.000, 6.000, 6.000, 2.000,-1.000, 0.000, 3.000, 3.000, 3.000, 7.000, 8.000, 4.000, 4.000, 4.000
12-05-2022, 3.000, 4.000, 4.000, 5.000, 7.000, 6.000, 5.000, 6.000, 4.000, 4.000, 4.000, 2.000, 2.000, 3.000, 2.000, 6.000, 5.000, 1.000, 4.000, 4.000, 4.000, 3.000, 3.000, 3.000
13-05-2022, 2.000, 4.000, 3.000, 1.000, 2.000, 2.000, 2.000, 5.000, 4.000, 5.000, 5.000, 6.000, 4.000, 5.000, 6.000, 5.000, 5.000, 4.000, 4.000, 4.000, 5.000, 7.000, 8.000,11.000
14-05-2022, 6.000,11.000, 6.000, 6.000, 8.000, 8.000, 8.000,13.000,10.000, 6.000, 5.000, 7.000, 4.000, 6.000, 6.000, 5.000, 5.000, 7.000, 6.000, 7.000, 8.000, 9.000,13.000, 8.000
15-05-2022, 9.000, 8.000, 7.000, 7.000, 9.000,10.000, 8.000,15.000,20.000,19.000,17.000,18.000,14.000,21.000,21.000,22.000,19.000,31.000,32.000,28.000,28.000,25.000,27.000,25.000
16-05-2022,24.000,30.000,27.000,24.000,23.000,27.000,22.000,12.000, 9.000, 8.000, 6.000, 8.000, 7.000, 6.000, 6.000, 3.000, 3.000, 2.000, 2.000, 5.000,10.000, 8.000,11.000, 9.000
17-05-2022,12.000, 8.000, 7.000, 6.000, 6.000, 8.000, 7.000, 6.000, 4.000, 3.000, 3.000, 3.000, 1.000,-2.000,-2.000, 0.000, 0.000, 3.000, 4.000, 3.000, 2.000, 7.000, 5.000, 2.000
18-05-2022, 4.000, 4.000, 3.000, 3.000, 3.000,-1.000, 0.000, 2.000, 2.000, 2.000, 2.000, 2.000, 4.000, 4.000, 3.000, 0.000, 0.000, 2.000, 2.000, 1.000, 5.000, 3.000, 1.000, 2.000
19-05-2022, 1.000, 4.000, 5.000, 4.000, 4.000, 5.000, 9.000, 6.000, 1.000, 2.000, 3.000, 4.000, 3.000, 1.000, 4.000, 5.000, 5.000, 6.000, 4.000, 3.000, 6.000, 4.000, 2.000, 5.000
20-05-2022, 4.000, 1.000,-1.000, 1.000, 6.000, 5.000, 2.000, 0.000, 5.000, 7.000, 5.000, 2.000, 1.000, 3.000, 0.000,-2.000,-2.000,-1.000, 3.000,10.000, 8.000, 5.000, 2.000, 6.000
21-05-2022, 4.000, 2.000, 0.000,-1.000, 3.000, 4.000, 3.000, 4.000, 3.000, 4.000, 6.000, 3.000, 3.000, 3.000, 0.000, 1.000, 3.000, 5.000, 5.000, 5.000, 7.000, 5.000, 7.000, 5.000
22-05-2022, 5.000, 6.000, 8.000, 6.000, 9.000, 7.000, 7.000, 6.000, 3.000, 1.000, 0.000, 2.000, 0.000, 4.000, 3.000, 5.000, 4.000, 1.000, 1.000, 1.000, 2.000, 1.000, 3.000, 5.000
23-05-2022, 4.000, 1.000, 4.000, 6.000, 5.000, 3.000, 4.000, 5.000, 5.000, 2.000,23.000, 2.000, 3.000, 5.000, 3.000, 0.000, 2.000, 5.000, 2.000,-1.000, 0.000, 1.000, 2.000, 1.000
