   Date   , 01:00, 02:00, 03:00, 04:00, 05:00, 06:00, 07:00, 08:00, 09:00, 10:00, 11:00, 12:00, 13:00, 14:00, 15:00, 16:00, 17:00, 18:00, 19:00, 20:00, 21:00, 22:00, 23:00, 24:00
28-01-2019, 6.118, 7.718, 5.018, 5.818, 6.318, 4.918, 3.118, 5.118, 4.918, 7.818, 6.118, 6.118, 5.818, 5.318, 4.418, 6.018, 4.318, 7.118, 9.118,11.218,13.618,16.718,17.418,14.218
29-01-2019,13.995,12.095, 8.995, 6.695, 7.395, 6.695,10.695, 9.595,11.395,17.995,13.995,14.195,12.995, 9.295, 9.995, 6.195, 8.595,15.995,14.295,15.695,10.895,10.995,11.195,10.395
30-01-2019,12.973,12.773, 9.273, 6.473, 6.173, 5.373, 6.073, 6.973, 8.973,11.673,12.073,11.973,10.473, 9.873,15.073,45.773, 9.973,11.273,18.073,23.673,30.773,32.573,29.173,28.973
31-01-2019,26.450,22.250,21.250,18.750,20.350,24.450,21.850,31.050,30.350,      ,12.050,30.550,21.950,13.550,10.150, 8.750, 9.550,16.550,18.550,14.350,15.950,12.650,13.850,17.850
01-02-2019,13.227,11.327, 6.927,11.027,14.327,14.627,13.327,14.927,15.627,15.627,16.127,18.027,15.227,16.727,15.627,12.827,10.927,11.527,13.727,13.927,16.527,18.127,16.227,14.427
02-02-2019,13.705,14.305,16.205,14.805,16.505,16.005,14.505,14.705,16.605,15.305,15.805,14.705,13.505,10.305,11.505,11.805,12.005,11.305,10.205,11.105,10.705, 9.805,10.605, 9.005
03-02-2019, 8.482, 8.582, 8.182, 7.882, 7.082,10.382,10.182,14.582,17.882,18.582,16.182,15.482, 9.582, 7.782, 7.682, 6.182, 8.182, 9.082, 9.182, 8.582, 7.082, 8.682,11.382, 6.682
04-02-2019, 5.259, 8.859, 5.559, 7.659, 7.459, 7.259, 6.159, 5.959, 5.259, 5.059, 3.059, 1.959, 4.259, 4.659, 5.159, 4.659, 4.859, 6.159, 8.459, 9.659,14.259,15.159,16.759,19.159
05-02-2019,19.536,28.336,17.536,17.436,15.436,16.636,13.636,12.036,13.336,12.836,11.036, 9.236,12.336, 9.636,10.336, 7.236, 7.636, 6.936,10.436,10.936, 8.436, 5.536, 7.636, 7.436
06-02-2019, 5.614, 5.114, 5.714, 4.314, 5.314, 5.414, 6.514, 5.314, 6.314, 7.914,10.714,11.014, 9.214, 7.314, 7.714,11.214, 9.714,13.414,10.914, 9.314, 9.714, 8.814, 6.514, 5.514
