"","count_point_id","direction_of_travel","year","count_date","hour","region_id","region_name","local_authority_id","local_authority_name","road_name","road_type","easting","northing","latitude","longitude","pedal_cycles","two_wheeled_motor_vehicles","cars_and_taxis","buses_and_coaches","lgvs","hgvs_2_rigid_axle","hgvs_3_rigid_axle","hgvs_4_or_more_rigid_axle","hgvs_3_or_4_articulated_axle","hgvs_5_articulated_axle","hgvs_6_articulated_axle","all_hgvs","all_motor_vehicles"
"4460",951694,"E",2018,"2018-07-03","12:00:00",6,"London",176,"Bromley","C","Minor",535633,169296,51.406479,-0.05134411,0,0,12,0,2,0,0,0,0,0,0,0,14
"4461",951694,"W",2018,"2018-07-03","13:00:00",6,"London",176,"Bromley","C","Minor",535633,169296,51.406479,-0.05134411,0,0,18,0,6,0,0,0,0,0,0,0,24
"4462",951694,"W",2018,"2018-07-03","14:00:00",6,"London",176,"Bromley","C","Minor",535633,169296,51.406479,-0.05134411,0,0,28,0,6,0,0,0,0,0,0,0,34
"4463",951694,"W",2018,"2018-07-03","15:00:00",6,"London",176,"Bromley","C","Minor",535633,169296,51.406479,-0.05134411,0,0,35,0,9,0,0,0,0,0,0,0,44
"4464",951694,"W",2018,"2018-07-03","16:00:00",6,"London",176,"Bromley","C","Minor",535633,169296,51.406479,-0.05134411,1,0,43,0,7,0,0,0,0,0,0,0,50
"4465",951694,"W",2018,"2018-07-03","17:00:00",6,"London",176,"Bromley","C","Minor",535633,169296,51.406479,-0.05134411,0,0,45,0,2,0,0,0,0,0,0,0,47
"4466",951694,"W",2018,"2018-07-03","18:00:00",6,"London",176,"Bromley","C","Minor",535633,169296,51.406479,-0.05134411,0,0,27,0,2,0,0,0,0,0,0,0,29
"4467",942659,"E",2018,"2018-05-02","13:00:00",6,"London",185,"Harrow","U","Minor",511207,190779,51.604878,-0.39559476,0,0,97,1,12,0,0,0,0,0,0,0,110
"4468",942659,"E",2018,"2018-05-02","14:00:00",6,"London",185,"Harrow","U","Minor",511207,190779,51.604878,-0.39559476,0,0,132,0,15,1,0,0,0,0,0,1,148
"4469",942659,"E",2018,"2018-05-02","15:00:00",6,"London",185,"Harrow","U","Minor",511207,190779,51.604878,-0.39559476,0,0,225,0,13,0,0,0,0,0,0,0,238
"4470",942659,"E",2018,"2018-05-02","16:00:00",6,"London",185,"Harrow","U","Minor",511207,190779,51.604878,-0.39559476,1,1,252,3,12,1,0,0,0,0,0,1,269
"4471",942659,"E",2018,"2018-05-02","17:00:00",6,"London",185,"Harrow","U","Minor",511207,190779,51.604878,-0.39559476,0,0,189,0,14,0,0,0,0,0,0,0,203
"4472",942659,"E",2018,"2018-05-02","18:00:00",6,"London",185,"Harrow","U","Minor",511207,190779,51.604878,-0.39559476,0,0,146,0,15,0,0,0,0,0,0,0,161
"4473",942659,"E",2018,"2018-05-02","07:00:00",6,"London",185,"Harrow","U","Minor",511207,190779,51.604878,-0.39559476,1,0,140,0,18,0,2,0,0,0,0,2,160
"4474",942659,"E",2018,"2018-05-02","08:00:00",6,"London",185,"Harrow","U","Minor",511207,190779,51.604878,-0.39559476,1,0,335,1,18,2,2,0,0,0,0,4,358
"4475",942659,"E",2018,"2018-05-02","09:00:00",6,"London",185,"Harrow","U","Minor",511207,190779,51.604878,-0.39559476,1,0,116,0,15,0,0,0,0,0,0,0,131
"4476",942659,"E",2018,"2018-05-02","10:00:00",6,"London",185,"Harrow","U","Minor",511207,190779,51.604878,-0.39559476,0,0,90,2,17,0,0,0,0,0,0,0,109
"4477",942659,"E",2018,"2018-05-02","11:00:00",6,"London",185,"Harrow","U","Minor",511207,190779,51.604878,-0.39559476,0,1,87,0,15,2,0,0,0,0,0,2,105
"4478",942659,"E",2018,"2018-05-02","12:00:00",6,"London",185,"Harrow","U","Minor",511207,190779,51.604878,-0.39559476,0,0,103,2,13,0,0,0,0,0,0,0,118
"4479",942659,"W",2018,"2018-05-02","13:00:00",6,"London",185,"Harrow","U","Minor",511207,190779,51.604878,-0.39559476,0,0,109,0,17,1,0,0,0,0,0,1,127
"4480",942659,"W",2018,"2018-05-02","14:00:00",6,"London",185,"Harrow","U","Minor",511207,190779,51.604878,-0.39559476,0,0,155,0,11,0,0,0,0,0,0,0,166
"4481",942659,"W",2018,"2018-05-02","15:00:00",6,"London",185,"Harrow","U","Minor",511207,190779,51.604878,-0.39559476,0,0,241,2,23,0,0,0,0,0,0,0,266
"4482",942659,"W",2018,"2018-05-02","16:00:00",6,"London",185,"Harrow","U","Minor",511207,190779,51.604878,-0.39559476,0,0,212,0,28,0,0,0,0,0,0,0,240
"4483",942659,"W",2018,"2018-05-02","17:00:00",6,"London",185,"Harrow","U","Minor",511207,190779,51.604878,-0.39559476,2,3,214,2,15,0,0,0,0,0,0,0,234
"4484",942659,"W",2018,"2018-05-02","18:00:00",6,"London",185,"Harrow","U","Minor",511207,190779,51.604878,-0.39559476,0,1,174,0,15,0,0,0,0,0,0,0,190
"4485",942659,"W",2018,"2018-05-02","07:00:00",6,"London",185,"Harrow","U","Minor",511207,190779,51.604878,-0.39559476,0,0,246,2,14,1,1,0,0,0,0,2,264
"4486",942659,"W",2018,"2018-05-02","08:00:00",6,"London",185,"Harrow","U","Minor",511207,190779,51.604878,-0.39559476,0,0,241,1,12,1,2,0,0,0,0,3,257
"4487",942659,"W",2018,"2018-05-02","09:00:00",6,"London",185,"Harrow","U","Minor",511207,190779,51.604878,-0.39559476,0,0,142,0,15,1,0,0,0,0,0,1,158
"4488",942659,"W",2018,"2018-05-02","10:00:00",6,"London",185,"Harrow","U","Minor",511207,190779,51.604878,-0.39559476,0,0,111,2,22,0,0,0,0,0,0,0,135
"4489",942659,"W",2018,"2018-05-02","11:00:00",6,"London",185,"Harrow","U","Minor",511207,190779,51.604878,-0.39559476,0,1,92,0,19,0,1,0,0,0,0,1,113
"4490",942659,"W",2018,"2018-05-02","12:00:00",6,"London",185,"Harrow","U","Minor",511207,190779,51.604878,-0.39559476,0,1,101,1,21,0,0,0,0,0,0,0,124
"4491",942884,"W",2018,"2018-06-29","14:00:00",6,"London",110,"Kensington and Chelsea","U","Minor",524792,180697,51.511428,-0.20310385,3,12,95,0,39,2,1,1,0,1,0,5,151
"4492",942884,"W",2018,"2018-06-29","15:00:00",6,"London",110,"Kensington and Chelsea","U","Minor",524792,180697,51.511428,-0.20310385,11,7,147,0,35,1,0,0,0,0,0,1,190
"4493",942884,"W",2018,"2018-06-29","16:00:00",6,"London",110,"Kensington and Chelsea","U","Minor",524792,180697,51.511428,-0.20310385,14,16,131,2,29,0,1,0,0,0,0,1,179
"4494",942884,"W",2018,"2018-06-29","17:00:00",6,"London",110,"Kensington and Chelsea","U","Minor",524792,180697,51.511428,-0.20310385,11,21,153,0,25,0,0,1,0,0,0,1,200
"4495",942884,"W",2018,"2018-06-29","18:00:00",6,"London",110,"Kensington and Chelsea","U","Minor",524792,180697,51.511428,-0.20310385,25,15,169,0,10,0,0,0,0,0,0,0,194
"4496",942884,"E",2018,"2018-06-29","07:00:00",6,"London",110,"Kensington and Chelsea","U","Minor",524792,180697,51.511428,-0.20310385,17,10,105,1,34,1,0,0,0,0,0,1,151
"4497",942884,"W",2018,"2018-06-29","08:00:00",6,"London",110,"Kensington and Chelsea","U","Minor",524792,180697,51.511428,-0.20310385,12,4,115,2,32,0,0,0,0,0,0,0,153
"4498",942884,"W",2018,"2018-06-29","09:00:00",6,"London",110,"Kensington and Chelsea","U","Minor",524792,180697,51.511428,-0.20310385,15,6,106,3,31,4,1,1,0,0,0,6,152
"4499",942884,"W",2018,"2018-06-29","10:00:00",6,"London",110,"Kensington and Chelsea","U","Minor",524792,180697,51.511428,-0.20310385,9,7,95,3,31,1,0,1,0,0,0,2,138
"4500",942884,"W",2018,"2018-06-29","11:00:00",6,"London",110,"Kensington and Chelsea","U","Minor",524792,180697,51.511428,-0.20310385,8,8,117,0,38,1,0,0,0,0,0,1,164
"4501",942884,"W",2018,"2018-06-29","12:00:00",6,"London",110,"Kensington and Chelsea","U","Minor",524792,180697,51.511428,-0.20310385,7,15,112,0,33,2,1,0,0,0,0,3,163
"4502",942884,"W",2018,"2018-06-29","13:00:00",6,"London",110,"Kensington and Chelsea","U","Minor",524792,180697,51.511428,-0.20310385,11,10,114,2,21,0,1,0,0,0,0,1,148
"4503",942884,"E",2018,"2018-06-29","14:00:00",6,"London",110,"Kensington and Chelsea","U","Minor",524792,180697,51.511428,-0.20310385,1,22,127,1,48,4,1,0,0,0,0,5,203
"4504",942884,"E",2018,"2018-06-29","15:00:00",6,"London",110,"Kensington and Chelsea","U","Minor",524792,180697,51.511428,-0.20310385,6,7,144,2,31,4,0,2,0,0,0,6,190
"4505",942884,"E",2018,"2018-06-29","16:00:00",6,"London",110,"Kensington and Chelsea","U","Minor",524792,180697,51.511428,-0.20310385,5,14,171,3,34,2,0,0,0,0,0,2,224
"4506",942884,"E",2018,"2018-06-29","17:00:00",6,"London",110,"Kensington and Chelsea","U","Minor",524792,180697,51.511428,-0.20310385,6,22,113,0,20,0,0,0,0,0,0,0,155
"4507",942884,"E",2018,"2018-06-29","18:00:00",6,"London",110,"Kensington and Chelsea","U","Minor",524792,180697,51.511428,-0.20310385,7,23,110,0,21,1,0,0,0,0,0,1,155
"4508",942884,"W",2018,"2018-06-29","07:00:00",6,"London",110,"Kensington and Chelsea","U","Minor",524792,180697,51.511428,-0.20310385,7,4,56,1,18,1,0,0,0,0,0,1,80
"4509",942884,"E",2018,"2018-06-29","08:00:00",6,"London",110,"Kensington and Chelsea","U","Minor",524792,180697,51.511428,-0.20310385,13,10,151,0,41,3,0,0,0,0,0,3,205
"4510",942884,"E",2018,"2018-06-29","09:00:00",6,"London",110,"Kensington and Chelsea","U","Minor",524792,180697,51.511428,-0.20310385,11,6,115,1,38,0,0,0,0,0,0,0,160
"4511",942884,"E",2018,"2018-06-29","10:00:00",6,"London",110,"Kensington and Chelsea","U","Minor",524792,180697,51.511428,-0.20310385,8,11,116,1,43,2,0,1,0,0,0,3,174
"4512",942884,"E",2018,"2018-06-29","11:00:00",6,"London",110,"Kensington and Chelsea","U","Minor",524792,180697,51.511428,-0.20310385,3,16,112,0,36,3,0,1,0,0,0,4,168
"4513",942884,"E",2018,"2018-06-29","12:00:00",6,"London",110,"Kensington and Chelsea","U","Minor",524792,180697,51.511428,-0.20310385,6,7,146,1,53,0,0,1,0,0,0,1,208
"4514",942884,"E",2018,"2018-06-29","13:00:00",6,"London",110,"Kensington and Chelsea","U","Minor",524792,180697,51.511428,-0.20310385,2,14,138,1,56,3,0,0,0,0,0,3,212
"4515",942727,"N",2018,"2018-09-25","07:00:00",6,"London",107,"Lambeth","B222","Minor",532002,175588,51.463879,-0.10117384,109,13,203,8,80,5,0,0,0,0,0,5,309
"4516",942727,"N",2018,"2018-09-25","08:00:00",6,"London",107,"Lambeth","B222","Minor",532002,175588,51.463879,-0.10117384,239,23,263,5,79,3,0,1,0,0,0,4,374
"4517",942727,"N",2018,"2018-09-25","09:00:00",6,"London",107,"Lambeth","B222","Minor",532002,175588,51.463879,-0.10117384,123,19,239,9,77,2,0,0,0,0,0,2,346
"4518",942727,"N",2018,"2018-09-25","10:00:00",6,"London",107,"Lambeth","B222","Minor",532002,175588,51.463879,-0.10117384,24,5,185,4,48,4,0,0,0,0,0,4,246
"4519",942727,"N",2018,"2018-09-25","11:00:00",6,"London",107,"Lambeth","B222","Minor",532002,175588,51.463879,-0.10117384,13,14,163,2,54,3,0,0,0,0,0,3,236
"4520",942727,"N",2018,"2018-09-25","12:00:00",6,"London",107,"Lambeth","B222","Minor",532002,175588,51.463879,-0.10117384,21,6,161,2,44,6,0,0,0,0,0,6,219
"4521",942727,"S",2018,"2018-09-25","13:00:00",6,"London",107,"Lambeth","B222","Minor",532002,175588,51.463879,-0.10117384,9,11,163,2,57,6,1,0,0,0,0,7,240
"4522",942727,"S",2018,"2018-09-25","14:00:00",6,"London",107,"Lambeth","B222","Minor",532002,175588,51.463879,-0.10117384,15,7,180,3,63,3,2,0,0,0,0,5,258
"4523",942727,"S",2018,"2018-09-25","15:00:00",6,"London",107,"Lambeth","B222","Minor",532002,175588,51.463879,-0.10117384,17,18,196,5,63,3,2,0,0,0,0,5,287
"4524",942727,"S",2018,"2018-09-25","16:00:00",6,"London",107,"Lambeth","B222","Minor",532002,175588,51.463879,-0.10117384,34,21,205,5,94,1,1,0,0,0,0,2,327
"4525",942727,"S",2018,"2018-09-25","17:00:00",6,"London",107,"Lambeth","B222","Minor",532002,175588,51.463879,-0.10117384,129,29,260,4,60,2,1,0,0,0,0,3,356
"4526",942727,"S",2018,"2018-09-25","18:00:00",6,"London",107,"Lambeth","B222","Minor",532002,175588,51.463879,-0.10117384,186,28,237,2,46,0,0,0,0,0,0,0,313
"4527",942727,"S",2018,"2018-09-25","07:00:00",6,"London",107,"Lambeth","B222","Minor",532002,175588,51.463879,-0.10117384,31,3,109,5,23,2,0,0,0,0,0,2,142
"4528",942727,"S",2018,"2018-09-25","08:00:00",6,"London",107,"Lambeth","B222","Minor",532002,175588,51.463879,-0.10117384,40,7,186,6,30,3,0,1,0,0,0,4,233
"4529",942727,"S",2018,"2018-09-25","09:00:00",6,"London",107,"Lambeth","B222","Minor",532002,175588,51.463879,-0.10117384,10,4,125,5,39,3,0,0,0,0,0,3,176
"4530",942727,"S",2018,"2018-09-25","10:00:00",6,"London",107,"Lambeth","B222","Minor",532002,175588,51.463879,-0.10117384,4,3,103,2,41,5,1,0,0,0,0,6,155
"4531",942727,"S",2018,"2018-09-25","11:00:00",6,"London",107,"Lambeth","B222","Minor",532002,175588,51.463879,-0.10117384,4,6,129,5,56,3,1,0,0,0,0,4,200
"4532",942727,"S",2018,"2018-09-25","12:00:00",6,"London",107,"Lambeth","B222","Minor",532002,175588,51.463879,-0.10117384,10,8,158,3,64,3,1,0,0,0,0,4,237
"4533",942727,"N",2018,"2018-09-25","13:00:00",6,"London",107,"Lambeth","B222","Minor",532002,175588,51.463879,-0.10117384,21,10,152,8,37,3,0,0,0,0,0,3,210
"4534",942727,"N",2018,"2018-09-25","14:00:00",6,"London",107,"Lambeth","B222","Minor",532002,175588,51.463879,-0.10117384,12,15,160,3,42,1,2,0,0,0,0,3,223
"4535",942727,"N",2018,"2018-09-25","15:00:00",6,"London",107,"Lambeth","B222","Minor",532002,175588,51.463879,-0.10117384,21,6,176,3,47,7,0,0,0,0,0,7,239
"4536",942727,"N",2018,"2018-09-25","16:00:00",6,"London",107,"Lambeth","B222","Minor",532002,175588,51.463879,-0.10117384,17,3,171,6,38,2,1,0,0,0,0,3,221
"4537",942727,"N",2018,"2018-09-25","17:00:00",6,"London",107,"Lambeth","B222","Minor",532002,175588,51.463879,-0.10117384,24,15,174,2,38,0,0,0,0,0,0,0,229
"4538",942727,"N",2018,"2018-09-25","18:00:00",6,"London",107,"Lambeth","B222","Minor",532002,175588,51.463879,-0.10117384,27,12,187,3,22,2,0,0,0,0,0,2,226
"4539",942352,"N",2018,"2018-09-18","07:00:00",6,"London",121,"Enfield","U","Minor",526135,197866,51.665424,-0.17759732,0,0,43,0,4,0,0,0,0,0,0,0,47
"4540",942352,"N",2018,"2018-09-18","08:00:00",6,"London",121,"Enfield","U","Minor",526135,197866,51.665424,-0.17759732,0,0,44,0,3,0,0,0,0,0,0,0,47
"4541",942352,"N",2018,"2018-09-18","09:00:00",6,"London",121,"Enfield","U","Minor",526135,197866,51.665424,-0.17759732,0,0,26,0,9,0,0,0,0,0,0,0,35
"4542",942352,"N",2018,"2018-09-18","10:00:00",6,"London",121,"Enfield","U","Minor",526135,197866,51.665424,-0.17759732,0,0,20,0,5,0,0,0,0,0,0,0,25
"4543",942352,"N",2018,"2018-09-18","11:00:00",6,"London",121,"Enfield","U","Minor",526135,197866,51.665424,-0.17759732,0,0,23,0,4,0,0,0,0,0,0,0,27
"4544",942352,"N",2018,"2018-09-18","12:00:00",6,"London",121,"Enfield","U","Minor",526135,197866,51.665424,-0.17759732,0,0,26,0,6,0,0,0,0,0,0,0,32
"4545",942352,"S",2018,"2018-09-18","13:00:00",6,"London",121,"Enfield","U","Minor",526135,197866,51.665424,-0.17759732,0,0,13,0,6,0,0,0,0,0,0,0,19
"4546",942352,"S",2018,"2018-09-18","14:00:00",6,"London",121,"Enfield","U","Minor",526135,197866,51.665424,-0.17759732,0,0,27,0,6,0,0,0,0,0,0,0,33
"4547",942352,"S",2018,"2018-09-18","15:00:00",6,"London",121,"Enfield","U","Minor",526135,197866,51.665424,-0.17759732,0,0,28,0,4,0,0,0,0,0,0,0,32
"4548",942352,"S",2018,"2018-09-18","16:00:00",6,"London",121,"Enfield","U","Minor",526135,197866,51.665424,-0.17759732,0,0,36,0,2,1,0,0,0,0,0,1,39
"4549",942352,"S",2018,"2018-09-18","17:00:00",6,"London",121,"Enfield","U","Minor",526135,197866,51.665424,-0.17759732,0,0,40,0,3,0,0,0,0,0,0,0,43
"4550",942352,"S",2018,"2018-09-18","18:00:00",6,"London",121,"Enfield","U","Minor",526135,197866,51.665424,-0.17759732,0,0,35,0,4,1,0,0,0,0,0,1,40
"4551",942352,"S",2018,"2018-09-18","07:00:00",6,"London",121,"Enfield","U","Minor",526135,197866,51.665424,-0.17759732,0,0,19,0,4,0,0,0,0,0,0,0,23
"4552",942352,"S",2018,"2018-09-18","08:00:00",6,"London",121,"Enfield","U","Minor",526135,197866,51.665424,-0.17759732,1,0,28,0,5,0,0,0,0,0,0,0,33
"4553",942352,"S",2018,"2018-09-18","09:00:00",6,"London",121,"Enfield","U","Minor",526135,197866,51.665424,-0.17759732,0,0,20,0,9,0,0,0,0,0,0,0,29
"4554",942352,"S",2018,"2018-09-18","10:00:00",6,"London",121,"Enfield","U","Minor",526135,197866,51.665424,-0.17759732,0,0,22,0,6,0,0,0,0,0,0,0,28
"4555",942352,"S",2018,"2018-09-18","11:00:00",6,"London",121,"Enfield","U","Minor",526135,197866,51.665424,-0.17759732,0,0,16,0,5,0,0,0,0,0,0,0,21
"4556",942352,"S",2018,"2018-09-18","12:00:00",6,"London",121,"Enfield","U","Minor",526135,197866,51.665424,-0.17759732,0,0,27,0,7,0,0,0,0,0,0,0,34
"4557",942352,"N",2018,"2018-09-18","13:00:00",6,"London",121,"Enfield","U","Minor",526135,197866,51.665424,-0.17759732,0,0,15,0,2,0,0,0,0,0,0,0,17
"4558",942352,"N",2018,"2018-09-18","14:00:00",6,"London",121,"Enfield","U","Minor",526135,197866,51.665424,-0.17759732,0,0,26,0,6,0,0,0,0,0,0,0,32
"4559",942352,"N",2018,"2018-09-18","15:00:00",6,"London",121,"Enfield","U","Minor",526135,197866,51.665424,-0.17759732,0,0,26,0,6,0,0,0,0,0,0,0,32
"4560",942352,"N",2018,"2018-09-18","16:00:00",6,"London",121,"Enfield","U","Minor",526135,197866,51.665424,-0.17759732,1,0,24,0,3,1,0,0,0,0,0,1,28
"4561",942352,"N",2018,"2018-09-18","17:00:00",6,"London",121,"Enfield","U","Minor",526135,197866,51.665424,-0.17759732,0,0,32,0,5,0,0,0,0,0,0,0,37
"4562",942352,"N",2018,"2018-09-18","18:00:00",6,"London",121,"Enfield","U","Minor",526135,197866,51.665424,-0.17759732,1,0,21,0,1,1,0,0,0,0,0,1,23
"4563",951769,"S",2018,"2018-06-13","13:00:00",6,"London",108,"Wandsworth","U","Minor",522287,173874,51.450655,-0.24154326,0,1,19,0,2,0,0,0,0,0,0,0,22
"4564",951769,"S",2018,"2018-06-13","14:00:00",6,"London",108,"Wandsworth","U","Minor",522287,173874,51.450655,-0.24154326,0,0,21,0,3,0,0,0,0,0,0,0,24
"4565",951769,"S",2018,"2018-06-13","15:00:00",6,"London",108,"Wandsworth","U","Minor",522287,173874,51.450655,-0.24154326,1,1,11,0,4,0,0,0,0,0,0,0,16
"4566",951769,"S",2018,"2018-06-13","16:00:00",6,"London",108,"Wandsworth","U","Minor",522287,173874,51.450655,-0.24154326,1,1,10,0,0,0,0,0,0,0,0,0,11
"4567",951769,"S",2018,"2018-06-13","17:00:00",6,"London",108,"Wandsworth","U","Minor",522287,173874,51.450655,-0.24154326,0,0,16,0,3,0,0,0,0,0,0,0,19
"4568",951769,"S",2018,"2018-06-13","18:00:00",6,"London",108,"Wandsworth","U","Minor",522287,173874,51.450655,-0.24154326,0,2,14,0,2,0,0,0,0,0,0,0,18
"4569",951769,"S",2018,"2018-06-13","07:00:00",6,"London",108,"Wandsworth","U","Minor",522287,173874,51.450655,-0.24154326,1,0,10,0,1,2,0,0,0,0,0,2,13
"4570",951769,"S",2018,"2018-06-13","08:00:00",6,"London",108,"Wandsworth","U","Minor",522287,173874,51.450655,-0.24154326,2,0,22,0,3,0,0,0,0,0,0,0,25
"4571",951769,"S",2018,"2018-06-13","09:00:00",6,"London",108,"Wandsworth","U","Minor",522287,173874,51.450655,-0.24154326,0,0,12,0,4,0,0,0,0,0,0,0,16
"4572",951769,"S",2018,"2018-06-13","10:00:00",6,"London",108,"Wandsworth","U","Minor",522287,173874,51.450655,-0.24154326,1,0,13,0,4,0,0,0,0,0,0,0,17
"4573",951769,"S",2018,"2018-06-13","11:00:00",6,"London",108,"Wandsworth","U","Minor",522287,173874,51.450655,-0.24154326,0,0,17,0,5,0,0,0,0,0,0,0,22
"4574",951769,"S",2018,"2018-06-13","12:00:00",6,"London",108,"Wandsworth","U","Minor",522287,173874,51.450655,-0.24154326,0,0,16,0,3,0,0,0,0,0,0,0,19
"4575",951769,"N",2018,"2018-06-13","13:00:00",6,"London",108,"Wandsworth","U","Minor",522287,173874,51.450655,-0.24154326,1,1,41,0,5,0,0,0,0,0,0,0,47
"4576",951769,"N",2018,"2018-06-13","14:00:00",6,"London",108,"Wandsworth","U","Minor",522287,173874,51.450655,-0.24154326,1,1,34,0,9,0,0,0,0,0,0,0,44
"4577",951769,"N",2018,"2018-06-13","15:00:00",6,"London",108,"Wandsworth","U","Minor",522287,173874,51.450655,-0.24154326,1,1,57,1,3,1,0,0,0,0,0,1,63
"4578",951769,"N",2018,"2018-06-13","16:00:00",6,"London",108,"Wandsworth","U","Minor",522287,173874,51.450655,-0.24154326,0,1,69,1,4,0,0,0,0,0,0,0,75
"4579",951769,"N",2018,"2018-06-13","17:00:00",6,"London",108,"Wandsworth","U","Minor",522287,173874,51.450655,-0.24154326,0,2,62,0,5,0,0,0,0,0,0,0,69
"4580",951769,"N",2018,"2018-06-13","18:00:00",6,"London",108,"Wandsworth","U","Minor",522287,173874,51.450655,-0.24154326,0,2,51,0,2,0,0,0,0,0,0,0,55
"4581",951769,"N",2018,"2018-06-13","07:00:00",6,"London",108,"Wandsworth","U","Minor",522287,173874,51.450655,-0.24154326,0,1,55,0,9,0,0,0,0,0,0,0,65
"4582",951769,"N",2018,"2018-06-13","08:00:00",6,"London",108,"Wandsworth","U","Minor",522287,173874,51.450655,-0.24154326,2,1,102,0,18,0,0,0,0,0,0,0,121
"4583",951769,"N",2018,"2018-06-13","09:00:00",6,"London",108,"Wandsworth","U","Minor",522287,173874,51.450655,-0.24154326,2,0,44,0,10,0,0,0,0,0,0,0,54
"4584",951769,"N",2018,"2018-06-13","10:00:00",6,"London",108,"Wandsworth","U","Minor",522287,173874,51.450655,-0.24154326,0,1,55,0,8,0,0,0,0,0,0,0,64
"4585",951769,"N",2018,"2018-06-13","11:00:00",6,"London",108,"Wandsworth","U","Minor",522287,173874,51.450655,-0.24154326,1,1,40,0,6,1,0,0,0,0,0,1,48
"4586",951769,"N",2018,"2018-06-13","12:00:00",6,"London",108,"Wandsworth","U","Minor",522287,173874,51.450655,-0.24154326,0,2,33,0,7,1,0,0,0,0,0,1,43
"4587",942709,"N",2018,"2018-09-25","07:00:00",6,"London",66,"Hillingdon","U","Minor",509426,175890,51.471404,-0.42592477,5,10,386,3,35,7,0,1,0,1,0,9,443
"4588",942709,"N",2018,"2018-09-25","08:00:00",6,"London",66,"Hillingdon","U","Minor",509426,175890,51.471404,-0.42592477,2,7,269,3,50,12,2,1,0,0,1,16,345
"4589",942709,"N",2018,"2018-09-25","09:00:00",6,"London",66,"Hillingdon","U","Minor",509426,175890,51.471404,-0.42592477,0,2,144,3,53,4,0,1,0,0,0,5,207
"4590",942709,"N",2018,"2018-09-25","10:00:00",6,"London",66,"Hillingdon","U","Minor",509426,175890,51.471404,-0.42592477,0,5,128,3,56,6,2,1,0,1,0,10,202
"4591",942709,"N",2018,"2018-09-25","11:00:00",6,"London",66,"Hillingdon","U","Minor",509426,175890,51.471404,-0.42592477,0,3,118,2,57,10,0,1,0,0,0,11,191
"4592",942709,"N",2018,"2018-09-25","12:00:00",6,"London",66,"Hillingdon","U","Minor",509426,175890,51.471404,-0.42592477,2,3,109,3,50,3,1,0,0,0,0,4,169
"4593",942709,"S",2018,"2018-09-25","13:00:00",6,"London",66,"Hillingdon","U","Minor",509426,175890,51.471404,-0.42592477,0,4,152,4,32,4,0,0,0,0,0,4,196
"4594",942709,"S",2018,"2018-09-25","14:00:00",6,"London",66,"Hillingdon","U","Minor",509426,175890,51.471404,-0.42592477,4,6,177,9,31,6,0,0,0,0,1,7,230
"4595",942709,"S",2018,"2018-09-25","15:00:00",6,"London",66,"Hillingdon","U","Minor",509426,175890,51.471404,-0.42592477,3,13,195,13,42,2,1,2,0,1,0,6,269
"4596",942709,"S",2018,"2018-09-25","16:00:00",6,"London",66,"Hillingdon","U","Minor",509426,175890,51.471404,-0.42592477,6,6,189,4,32,1,0,0,0,1,2,4,235
"4597",942709,"S",2018,"2018-09-25","17:00:00",6,"London",66,"Hillingdon","U","Minor",509426,175890,51.471404,-0.42592477,7,7,175,4,22,1,0,0,0,0,0,1,209
"4598",942709,"S",2018,"2018-09-25","18:00:00",6,"London",66,"Hillingdon","U","Minor",509426,175890,51.471404,-0.42592477,2,5,132,6,12,0,0,0,0,1,0,1,156
"4599",942709,"S",2018,"2018-09-25","07:00:00",6,"London",66,"Hillingdon","U","Minor",509426,175890,51.471404,-0.42592477,0,2,73,1,10,3,1,0,0,0,0,4,90
"4600",942709,"S",2018,"2018-09-25","08:00:00",6,"London",66,"Hillingdon","U","Minor",509426,175890,51.471404,-0.42592477,0,1,58,3,13,6,1,3,0,1,0,11,86
"4601",942709,"S",2018,"2018-09-25","09:00:00",6,"London",66,"Hillingdon","U","Minor",509426,175890,51.471404,-0.42592477,0,1,65,3,23,5,1,0,0,1,0,7,99
"4602",942709,"S",2018,"2018-09-25","10:00:00",6,"London",66,"Hillingdon","U","Minor",509426,175890,51.471404,-0.42592477,0,2,61,3,22,5,1,0,0,0,0,6,94
"4603",942709,"S",2018,"2018-09-25","11:00:00",6,"London",66,"Hillingdon","U","Minor",509426,175890,51.471404,-0.42592477,0,1,72,4,21,6,0,2,1,0,0,9,107
"4604",942709,"S",2018,"2018-09-25","12:00:00",6,"London",66,"Hillingdon","U","Minor",509426,175890,51.471404,-0.42592477,0,4,109,2,37,4,0,0,0,0,0,4,156
"4605",942709,"N",2018,"2018-09-25","13:00:00",6,"London",66,"Hillingdon","U","Minor",509426,175890,51.471404,-0.42592477,1,2,132,3,55,7,0,0,0,0,1,8,200
"4606",942709,"N",2018,"2018-09-25","14:00:00",6,"London",66,"Hillingdon","U","Minor",509426,175890,51.471404,-0.42592477,2,2,107,2,34,1,2,2,0,1,1,7,152
"4607",942709,"N",2018,"2018-09-25","15:00:00",6,"London",66,"Hillingdon","U","Minor",509426,175890,51.471404,-0.42592477,0,0,73,3,25,2,0,0,0,0,0,2,103
"4608",942709,"N",2018,"2018-09-25","16:00:00",6,"London",66,"Hillingdon","U","Minor",509426,175890,51.471404,-0.42592477,0,0,81,5,30,2,0,0,0,2,0,4,120
