"","count_point_id","direction_of_travel","year","count_date","hour","region_id","region_name","local_authority_id","local_authority_name","road_name","road_type","easting","northing","latitude","longitude","pedal_cycles","two_wheeled_motor_vehicles","cars_and_taxis","buses_and_coaches","lgvs","hgvs_2_rigid_axle","hgvs_3_rigid_axle","hgvs_4_or_more_rigid_axle","hgvs_3_or_4_articulated_axle","hgvs_5_articulated_axle","hgvs_6_articulated_axle","all_hgvs","all_motor_vehicles"
"46",17021,"E",2020,"2020-05-20","16:00:00",6,"London",121,"Enfield","A406","Major",531830,192500,51.615898,-0.09732012,8,76,1909,11,593,79,4,4,5,8,19,119,2708
"47",17021,"E",2020,"2020-05-20","17:00:00",6,"London",121,"Enfield","A406","Major",531830,192500,51.615898,-0.09732012,17,56,2042,10,511,40,1,4,5,4,14,68,2687
"48",17021,"E",2020,"2020-05-20","18:00:00",6,"London",121,"Enfield","A406","Major",531830,192500,51.615898,-0.09732012,13,42,2089,14,433,37,2,1,3,4,14,61,2639
"49",6755,"E",2020,"2020-05-21","07:00:00",6,"London",105,"Greenwich","A205","Major",541300,174400,51.450961,0.03211252,2,19,525,8,232,42,2,4,4,2,11,65,849
"50",6755,"E",2020,"2020-05-21","08:00:00",6,"London",105,"Greenwich","A205","Major",541300,174400,51.450961,0.03211252,4,11,552,5,201,38,2,13,4,1,7,65,834
"51",6755,"E",2020,"2020-05-21","09:00:00",6,"London",105,"Greenwich","A205","Major",541300,174400,51.450961,0.03211252,5,4,497,6,181,47,8,18,5,2,16,96,784
"52",6755,"E",2020,"2020-05-21","10:00:00",6,"London",105,"Greenwich","A205","Major",541300,174400,51.450961,0.03211252,2,16,513,5,183,67,2,20,1,4,8,102,819
"53",6755,"E",2020,"2020-05-21","11:00:00",6,"London",105,"Greenwich","A205","Major",541300,174400,51.450961,0.03211252,1,12,554,5,176,64,6,11,3,4,7,95,842
"54",6755,"E",2020,"2020-05-21","12:00:00",6,"London",105,"Greenwich","A205","Major",541300,174400,51.450961,0.03211252,3,15,600,5,225,55,1,15,2,3,17,93,938
"55",6755,"W",2020,"2020-05-21","13:00:00",6,"London",105,"Greenwich","A205","Major",541300,174400,51.450961,0.03211252,0,15,693,5,184,42,2,9,1,0,7,61,958
"56",6755,"W",2020,"2020-05-21","14:00:00",6,"London",105,"Greenwich","A205","Major",541300,174400,51.450961,0.03211252,6,14,742,6,198,40,3,19,1,1,3,67,1027
"57",6755,"W",2020,"2020-05-21","15:00:00",6,"London",105,"Greenwich","A205","Major",541300,174400,51.450961,0.03211252,5,12,711,4,190,27,1,25,3,2,4,62,979
"58",6755,"W",2020,"2020-05-21","16:00:00",6,"London",105,"Greenwich","A205","Major",541300,174400,51.450961,0.03211252,7,24,772,5,155,20,1,12,1,0,8,42,998
"59",6755,"W",2020,"2020-05-21","17:00:00",6,"London",105,"Greenwich","A205","Major",541300,174400,51.450961,0.03211252,12,22,886,5,182,11,0,5,0,0,3,19,1114
"60",6755,"W",2020,"2020-05-21","18:00:00",6,"London",105,"Greenwich","A205","Major",541300,174400,51.450961,0.03211252,3,26,827,5,128,18,1,0,3,0,6,28,1014
"61",6755,"W",2020,"2020-05-21","07:00:00",6,"London",105,"Greenwich","A205","Major",541300,174400,51.450961,0.03211252,10,29,737,6,412,66,4,21,4,3,8,106,1290
"62",6755,"W",2020,"2020-05-21","08:00:00",6,"London",105,"Greenwich","A205","Major",541300,174400,51.450961,0.03211252,6,15,657,5,343,74,8,18,8,1,9,118,1138
"63",6755,"W",2020,"2020-05-21","09:00:00",6,"London",105,"Greenwich","A205","Major",541300,174400,51.450961,0.03211252,2,7,534,4,271,63,8,19,2,5,14,111,927
"64",6755,"W",2020,"2020-05-21","10:00:00",6,"London",105,"Greenwich","A205","Major",541300,174400,51.450961,0.03211252,3,8,471,7,243,59,3,21,3,5,7,98,827
"65",6755,"W",2020,"2020-05-21","11:00:00",6,"London",105,"Greenwich","A205","Major",541300,174400,51.450961,0.03211252,3,11,538,5,206,56,4,18,2,0,14,94,854
"66",6755,"W",2020,"2020-05-21","12:00:00",6,"London",105,"Greenwich","A205","Major",541300,174400,51.450961,0.03211252,7,23,611,4,215,41,3,15,2,2,9,72,925
"67",6755,"E",2020,"2020-05-21","13:00:00",6,"London",105,"Greenwich","A205","Major",541300,174400,51.450961,0.03211252,4,18,666,6,232,60,8,14,6,4,15,107,1029
"68",6755,"E",2020,"2020-05-21","14:00:00",6,"London",105,"Greenwich","A205","Major",541300,174400,51.450961,0.03211252,5,22,711,5,253,55,3,19,1,0,6,84,1075
"69",6755,"E",2020,"2020-05-21","15:00:00",6,"London",105,"Greenwich","A205","Major",541300,174400,51.450961,0.03211252,7,12,818,4,264,42,1,23,2,2,7,77,1175
"70",6755,"E",2020,"2020-05-21","16:00:00",6,"London",105,"Greenwich","A205","Major",541300,174400,51.450961,0.03211252,10,39,815,4,274,36,0,13,1,1,11,62,1194
"71",6755,"E",2020,"2020-05-21","17:00:00",6,"London",105,"Greenwich","A205","Major",541300,174400,51.450961,0.03211252,11,32,902,7,231,25,3,9,4,2,9,52,1224
"72",6755,"E",2020,"2020-05-21","18:00:00",6,"London",105,"Greenwich","A205","Major",541300,174400,51.450961,0.03211252,9,27,795,6,140,14,1,2,2,1,6,26,994
"73",18738,"W",2020,"2020-07-16","07:00:00",6,"London",109,"Westminster","A3213","Major",528600,178960,51.494965,-0.14889251,77,25,189,0,84,18,1,0,0,0,0,19,317
"74",18738,"W",2020,"2020-07-16","08:00:00",6,"London",109,"Westminster","A3213","Major",528600,178960,51.494965,-0.14889251,107,17,252,0,117,20,3,1,1,0,0,25,411
"75",18738,"W",2020,"2020-07-16","09:00:00",6,"London",109,"Westminster","A3213","Major",528600,178960,51.494965,-0.14889251,52,23,272,0,115,9,2,0,0,0,0,11,421
"76",18738,"W",2020,"2020-07-16","10:00:00",6,"London",109,"Westminster","A3213","Major",528600,178960,51.494965,-0.14889251,40,18,274,1,96,23,0,0,0,0,0,23,412
"77",18738,"W",2020,"2020-07-16","11:00:00",6,"London",109,"Westminster","A3213","Major",528600,178960,51.494965,-0.14889251,26,27,264,0,96,27,0,1,0,0,0,28,415
"78",18738,"W",2020,"2020-07-16","12:00:00",6,"London",109,"Westminster","A3213","Major",528600,178960,51.494965,-0.14889251,30,29,317,0,78,7,0,0,0,0,0,7,431
"79",18738,"W",2020,"2020-07-16","13:00:00",6,"London",109,"Westminster","A3213","Major",528600,178960,51.494965,-0.14889251,31,31,264,0,72,16,0,1,0,0,0,17,384
"80",18738,"W",2020,"2020-07-16","14:00:00",6,"London",109,"Westminster","A3213","Major",528600,178960,51.494965,-0.14889251,26,23,305,0,89,14,1,0,0,0,0,15,432
"81",18738,"W",2020,"2020-07-16","15:00:00",6,"London",109,"Westminster","A3213","Major",528600,178960,51.494965,-0.14889251,31,36,342,0,75,9,2,0,0,0,0,11,464
"82",18738,"W",2020,"2020-07-16","16:00:00",6,"London",109,"Westminster","A3213","Major",528600,178960,51.494965,-0.14889251,36,17,274,0,44,4,0,0,0,0,0,4,339
"83",18738,"W",2020,"2020-07-16","17:00:00",6,"London",109,"Westminster","A3213","Major",528600,178960,51.494965,-0.14889251,36,28,296,0,44,3,1,0,0,0,0,4,372
"84",18738,"W",2020,"2020-07-16","18:00:00",6,"London",109,"Westminster","A3213","Major",528600,178960,51.494965,-0.14889251,43,26,345,0,26,3,2,0,0,0,0,5,402
"85",8493,"W",2020,"2020-05-15","14:00:00",6,"London",177,"Sutton","A2022","Major",528000,161160,51.335133,-0.16395135,3,6,565,0,99,20,1,0,0,0,0,21,691
"86",8493,"W",2020,"2020-05-15","15:00:00",6,"London",177,"Sutton","A2022","Major",528000,161160,51.335133,-0.16395135,4,9,579,1,103,19,0,1,0,0,0,20,712
"87",8493,"W",2020,"2020-05-15","16:00:00",6,"London",177,"Sutton","A2022","Major",528000,161160,51.335133,-0.16395135,8,10,535,0,127,8,0,0,0,0,0,8,680
"88",8493,"W",2020,"2020-05-15","17:00:00",6,"London",177,"Sutton","A2022","Major",528000,161160,51.335133,-0.16395135,7,8,498,0,91,2,0,0,0,0,0,2,599
"89",8493,"W",2020,"2020-05-15","18:00:00",6,"London",177,"Sutton","A2022","Major",528000,161160,51.335133,-0.16395135,15,4,357,0,48,8,0,0,0,0,0,8,417
"90",8493,"E",2020,"2020-05-15","07:00:00",6,"London",177,"Sutton","A2022","Major",528000,161160,51.335133,-0.16395135,2,6,280,1,149,12,1,1,0,0,3,17,453
"91",8493,"W",2020,"2020-05-15","08:00:00",6,"London",177,"Sutton","A2022","Major",528000,161160,51.335133,-0.16395135,6,5,340,1,101,19,4,2,1,0,0,26,473
"92",8493,"W",2020,"2020-05-15","09:00:00",6,"London",177,"Sutton","A2022","Major",528000,161160,51.335133,-0.16395135,0,1,339,0,105,19,1,2,0,1,0,23,468
"93",8493,"W",2020,"2020-05-15","10:00:00",6,"London",177,"Sutton","A2022","Major",528000,161160,51.335133,-0.16395135,9,2,393,0,104,20,4,1,1,0,0,26,525
"94",8493,"W",2020,"2020-05-15","11:00:00",6,"London",177,"Sutton","A2022","Major",528000,161160,51.335133,-0.16395135,10,5,487,0,104,20,3,2,1,0,0,26,622
"95",8493,"W",2020,"2020-05-15","12:00:00",6,"London",177,"Sutton","A2022","Major",528000,161160,51.335133,-0.16395135,5,5,521,0,100,21,1,1,0,0,0,23,649
"96",8493,"W",2020,"2020-05-15","13:00:00",6,"London",177,"Sutton","A2022","Major",528000,161160,51.335133,-0.16395135,7,8,535,0,106,13,1,2,1,0,0,17,666
"97",8493,"E",2020,"2020-05-15","14:00:00",6,"London",177,"Sutton","A2022","Major",528000,161160,51.335133,-0.16395135,5,4,572,1,106,26,1,2,0,0,0,29,712
"98",8493,"E",2020,"2020-05-15","15:00:00",6,"London",177,"Sutton","A2022","Major",528000,161160,51.335133,-0.16395135,4,13,622,0,130,12,2,2,1,0,0,17,782
"99",8493,"E",2020,"2020-05-15","16:00:00",6,"London",177,"Sutton","A2022","Major",528000,161160,51.335133,-0.16395135,6,8,603,0,132,6,0,1,1,0,0,8,751
"100",8493,"E",2020,"2020-05-15","17:00:00",6,"London",177,"Sutton","A2022","Major",528000,161160,51.335133,-0.16395135,7,11,518,0,95,9,0,2,0,0,0,11,635
"101",8493,"E",2020,"2020-05-15","18:00:00",6,"London",177,"Sutton","A2022","Major",528000,161160,51.335133,-0.16395135,9,2,422,0,59,4,0,0,0,0,0,4,487
"102",8493,"W",2020,"2020-05-15","07:00:00",6,"London",177,"Sutton","A2022","Major",528000,161160,51.335133,-0.16395135,4,9,409,0,177,17,0,5,0,0,2,24,619
"103",8493,"E",2020,"2020-05-15","08:00:00",6,"London",177,"Sutton","A2022","Major",528000,161160,51.335133,-0.16395135,2,9,373,1,120,17,2,4,1,0,1,25,528
"104",8493,"E",2020,"2020-05-15","09:00:00",6,"London",177,"Sutton","A2022","Major",528000,161160,51.335133,-0.16395135,5,2,334,0,113,25,1,1,1,0,0,28,477
"105",8493,"E",2020,"2020-05-15","10:00:00",6,"London",177,"Sutton","A2022","Major",528000,161160,51.335133,-0.16395135,2,3,400,0,111,16,2,2,1,1,0,22,536
"106",8493,"E",2020,"2020-05-15","11:00:00",6,"London",177,"Sutton","A2022","Major",528000,161160,51.335133,-0.16395135,4,2,482,0,113,22,2,2,0,0,0,26,623
"107",8493,"E",2020,"2020-05-15","12:00:00",6,"London",177,"Sutton","A2022","Major",528000,161160,51.335133,-0.16395135,11,9,558,0,107,19,3,5,0,0,0,27,701
"108",8493,"E",2020,"2020-05-15","13:00:00",6,"London",177,"Sutton","A2022","Major",528000,161160,51.335133,-0.16395135,5,11,546,0,116,20,0,3,1,0,0,24,697
"109",802954,"N",2020,"2020-10-05","07:00:00",6,"London",106,"Bexley","U","Minor",550349,176744,51.469693,0.16323923,2,0,94,0,23,1,0,0,0,0,0,1,118
"110",802954,"N",2020,"2020-10-05","08:00:00",6,"London",106,"Bexley","U","Minor",550349,176744,51.469693,0.16323923,1,0,168,0,21,2,0,0,0,0,0,2,191
"111",802954,"N",2020,"2020-10-05","09:00:00",6,"London",106,"Bexley","U","Minor",550349,176744,51.469693,0.16323923,1,2,85,0,21,2,0,0,0,0,0,2,110
"112",802954,"N",2020,"2020-10-05","10:00:00",6,"London",106,"Bexley","U","Minor",550349,176744,51.469693,0.16323923,0,0,58,0,11,2,0,0,0,0,0,2,71
"113",802954,"N",2020,"2020-10-05","11:00:00",6,"London",106,"Bexley","U","Minor",550349,176744,51.469693,0.16323923,0,1,65,0,16,2,0,0,0,0,0,2,84
"114",802954,"N",2020,"2020-10-05","12:00:00",6,"London",106,"Bexley","U","Minor",550349,176744,51.469693,0.16323923,2,0,79,0,15,1,0,0,0,0,0,1,95
"115",802954,"S",2020,"2020-10-05","13:00:00",6,"London",106,"Bexley","U","Minor",550349,176744,51.469693,0.16323923,0,1,81,0,3,4,0,0,0,0,0,4,89
"116",802954,"S",2020,"2020-10-05","14:00:00",6,"London",106,"Bexley","U","Minor",550349,176744,51.469693,0.16323923,0,1,116,0,10,1,0,0,0,0,0,1,128
"117",802954,"S",2020,"2020-10-05","15:00:00",6,"London",106,"Bexley","U","Minor",550349,176744,51.469693,0.16323923,3,1,122,0,19,1,0,0,0,0,0,1,143
"118",802954,"S",2020,"2020-10-05","16:00:00",6,"London",106,"Bexley","U","Minor",550349,176744,51.469693,0.16323923,0,1,118,0,26,1,0,0,0,0,0,1,146
"119",802954,"S",2020,"2020-10-05","17:00:00",6,"London",106,"Bexley","U","Minor",550349,176744,51.469693,0.16323923,1,1,119,0,15,1,0,0,0,0,0,1,136
"120",802954,"S",2020,"2020-10-05","18:00:00",6,"London",106,"Bexley","U","Minor",550349,176744,51.469693,0.16323923,2,0,86,0,13,0,0,0,0,0,0,0,99
"121",802954,"S",2020,"2020-10-05","07:00:00",6,"London",106,"Bexley","U","Minor",550349,176744,51.469693,0.16323923,1,2,79,0,19,1,0,0,0,0,0,1,101
"122",802954,"S",2020,"2020-10-05","08:00:00",6,"London",106,"Bexley","U","Minor",550349,176744,51.469693,0.16323923,2,0,159,0,22,4,0,0,0,0,0,4,185
"123",802954,"S",2020,"2020-10-05","09:00:00",6,"London",106,"Bexley","U","Minor",550349,176744,51.469693,0.16323923,0,0,82,0,10,3,0,0,0,0,0,3,95
"124",802954,"S",2020,"2020-10-05","10:00:00",6,"London",106,"Bexley","U","Minor",550349,176744,51.469693,0.16323923,0,0,54,0,13,2,0,0,0,0,0,2,69
"125",802954,"S",2020,"2020-10-05","11:00:00",6,"London",106,"Bexley","U","Minor",550349,176744,51.469693,0.16323923,1,1,71,0,7,1,0,0,0,0,0,1,80
"126",802954,"S",2020,"2020-10-05","12:00:00",6,"London",106,"Bexley","U","Minor",550349,176744,51.469693,0.16323923,5,0,80,0,10,1,0,0,0,0,0,1,91
"127",802954,"N",2020,"2020-10-05","13:00:00",6,"London",106,"Bexley","U","Minor",550349,176744,51.469693,0.16323923,0,1,72,0,7,2,0,0,0,0,0,2,82
"128",802954,"N",2020,"2020-10-05","14:00:00",6,"London",106,"Bexley","U","Minor",550349,176744,51.469693,0.16323923,0,0,79,0,7,1,0,0,0,0,0,1,87
"129",802954,"N",2020,"2020-10-05","15:00:00",6,"London",106,"Bexley","U","Minor",550349,176744,51.469693,0.16323923,1,1,137,0,21,0,0,0,0,0,0,0,159
"130",802954,"N",2020,"2020-10-05","16:00:00",6,"London",106,"Bexley","U","Minor",550349,176744,51.469693,0.16323923,0,1,69,0,15,0,0,0,0,0,0,0,85
"131",802954,"N",2020,"2020-10-05","17:00:00",6,"London",106,"Bexley","U","Minor",550349,176744,51.469693,0.16323923,1,1,131,0,15,0,0,0,0,0,0,0,147
"132",802954,"N",2020,"2020-10-05","18:00:00",6,"London",106,"Bexley","U","Minor",550349,176744,51.469693,0.16323923,3,2,86,0,5,1,0,0,0,0,0,1,94
"133",802956,"N",2020,"2020-06-09","07:00:00",6,"London",106,"Bexley","U","Minor",550560,179467,51.494104,0.1674346,5,2,60,0,3,2,0,2,0,0,0,4,69
"134",802956,"N",2020,"2020-06-09","08:00:00",6,"London",106,"Bexley","U","Minor",550560,179467,51.494104,0.1674346,2,0,64,0,6,3,1,0,0,1,4,9,79
"135",802956,"N",2020,"2020-06-09","09:00:00",6,"London",106,"Bexley","U","Minor",550560,179467,51.494104,0.1674346,1,1,60,0,17,2,0,0,0,0,4,6,84
"136",802956,"N",2020,"2020-06-09","10:00:00",6,"London",106,"Bexley","U","Minor",550560,179467,51.494104,0.1674346,1,0,38,0,12,7,2,1,0,1,8,19,69
"137",802956,"N",2020,"2020-06-09","11:00:00",6,"London",106,"Bexley","U","Minor",550560,179467,51.494104,0.1674346,1,1,54,0,16,22,4,1,0,0,8,35,106
"138",802956,"N",2020,"2020-06-09","12:00:00",6,"London",106,"Bexley","U","Minor",550560,179467,51.494104,0.1674346,1,0,66,0,17,29,1,1,0,1,9,41,124
"139",802956,"S",2020,"2020-06-09","13:00:00",6,"London",106,"Bexley","U","Minor",550560,179467,51.494104,0.1674346,2,3,87,0,13,22,0,1,1,3,7,34,137
"140",802956,"S",2020,"2020-06-09","14:00:00",6,"London",106,"Bexley","U","Minor",550560,179467,51.494104,0.1674346,4,2,61,0,10,15,2,1,0,5,8,31,104
"141",802956,"S",2020,"2020-06-09","15:00:00",6,"London",106,"Bexley","U","Minor",550560,179467,51.494104,0.1674346,0,2,99,0,19,5,0,1,0,1,2,9,129
"142",802956,"S",2020,"2020-06-09","16:00:00",6,"London",106,"Bexley","U","Minor",550560,179467,51.494104,0.1674346,8,2,121,0,22,5,0,0,0,1,3,9,154
"143",802956,"S",2020,"2020-06-09","17:00:00",6,"London",106,"Bexley","U","Minor",550560,179467,51.494104,0.1674346,5,2,121,0,11,8,0,0,0,0,1,9,143
"144",802956,"S",2020,"2020-06-09","18:00:00",6,"London",106,"Bexley","U","Minor",550560,179467,51.494104,0.1674346,5,0,104,0,7,22,0,0,0,1,3,26,137
"145",802956,"S",2020,"2020-06-09","07:00:00",6,"London",106,"Bexley","U","Minor",550560,179467,51.494104,0.1674346,2,0,33,0,7,17,1,3,1,1,4,27,67
"146",802956,"S",2020,"2020-06-09","08:00:00",6,"London",106,"Bexley","U","Minor",550560,179467,51.494104,0.1674346,4,0,22,0,10,14,1,0,0,6,1,22,54
"147",802956,"S",2020,"2020-06-09","09:00:00",6,"London",106,"Bexley","U","Minor",550560,179467,51.494104,0.1674346,0,0,38,0,12,15,1,0,1,5,3,25,75
"148",802956,"S",2020,"2020-06-09","10:00:00",6,"London",106,"Bexley","U","Minor",550560,179467,51.494104,0.1674346,0,2,55,0,11,7,1,1,0,4,10,23,91
"149",802956,"S",2020,"2020-06-09","11:00:00",6,"London",106,"Bexley","U","Minor",550560,179467,51.494104,0.1674346,1,1,48,0,18,4,0,2,0,8,8,22,89
"150",802956,"S",2020,"2020-06-09","12:00:00",6,"London",106,"Bexley","U","Minor",550560,179467,51.494104,0.1674346,2,1,80,0,22,22,3,2,0,3,9,39,142
"151",802956,"N",2020,"2020-06-09","13:00:00",6,"London",106,"Bexley","U","Minor",550560,179467,51.494104,0.1674346,1,1,82,0,11,8,2,1,0,2,11,24,118
