   Date   , 01:00, 02:00, 03:00, 04:00, 05:00, 06:00, 07:00, 08:00, 09:00, 10:00, 11:00, 12:00, 13:00, 14:00, 15:00, 16:00, 17:00, 18:00, 19:00, 20:00, 21:00, 22:00, 23:00, 24:00
01-01-2021,31.085,28.585,24.481,26.557,20.660,16.580,16.722,17.335,18.726,20.354,22.807,25.377,27.877,29.906,30.094,29.811,28.962,27.170,23.326,21.227,20.543,17.948,12.618, 9.576
02-01-2021, 8.679, 7.476, 7.830, 7.288, 7.736, 6.863, 5.071, 5.142, 5.991, 5.283, 5.212, 4.151, 4.387, 2.901, 4.434, 5.236, 8.538,12.854,11.722,14.528,12.995,14.599,14.835,15.260
03-01-2021,14.741,12.406, 9.293, 6.156, 5.401, 7.500, 9.859, 9.057, 9.741, 8.467, 6.109, 6.038, 6.156, 5.849, 5.047, 3.656, 5.920, 7.665, 9.222,10.778,11.533,11.274, 9.222, 7.783
04-01-2021, 6.156, 4.906, 5.212, 4.976, 4.104, 3.609, 3.656, 3.609, 3.302, 3.113, 3.208, 2.925, 4.859, 4.929, 3.302, 3.302, 3.066, 3.821, 4.906, 4.693, 4.505, 4.222, 3.844, 3.679
05-01-2021, 2.995, 2.736, 2.524, 2.618, 2.689, 2.689, 2.854, 2.948, 3.042, 3.491, 3.679, 3.892, 4.222, 4.340, 4.269, 4.434, 3.325, 5.212, 5.826, 6.226, 6.415, 5.849, 5.613, 5.236
06-01-2021, 4.906, 4.481, 4.245, 3.585, 3.325, 4.198, 4.929, 4.906, 5.660, 5.755, 6.415, 5.590, 4.552, 4.835, 4.717, 4.811, 5.967, 6.462, 8.821,10.401,11.486,10.920,11.392,12.170
07-01-2021,12.005,11.368,13.278,14.434,14.269,14.222,15.472,15.896,16.109,17.359,15.778,14.882,14.859,17.406,19.599,18.585,22.099,22.618,22.264,20.802,20.543,19.293,21.698,23.373
08-01-2021,24.198,22.335,21.816,21.439,20.802,20.307,20.094,20.377,21.910,24.245,26.203,26.557,31.368,34.811,29.175,24.977,23.679,22.241,21.769,24.646,24.222,22.807,24.953,24.269
09-01-2021,23.939,18.326,14.222,12.618,13.750,11.415,11.085,11.179,11.981,13.019,14.458,15.047,17.995,20.283,22.547,25.637,21.321,21.203,27.406,32.925,21.745,17.076,14.929,14.387
10-01-2021,15.495,13.962,13.302,11.179, 9.057, 9.340,11.132,11.179,11.415,14.906,13.844,16.179,17.335,18.514,19.057,18.090,20.472,21.344,23.821,28.373,24.929,17.877,17.429,16.958
11-01-2021,18.632,19.340,18.892,15.260, 9.811, 5.943, 5.189, 2.877, 2.217, 2.783, 3.208, 3.349, 2.995, 2.665, 1.745, 1.604, 5.684, 3.278, 3.443, 2.901, 2.783, 2.382, 2.005, 1.274
12-01-2021, 0.873, 0.566, 0.708, 0.425, 0.660, 0.684, 0.896, 0.873, 1.462, 1.792, 3.302, 5.448, 4.340, 3.939, 3.821, 3.915, 4.104, 5.684, 9.410,12.005,11.392,14.151,15.047,16.014
13-01-2021,17.099,14.906,14.410,14.835,13.514,11.604,12.028,11.745,11.533,11.368,11.604, 8.514, 7.335, 4.599, 4.882, 5.259, 7.099, 8.090, 5.967, 6.014, 5.377, 4.104, 2.500, 1.321
14-01-2021, 1.675, 2.028, 2.052, 2.005, 1.863, 1.910, 2.665, 3.184, 2.359, 3.090, 2.665, 1.651, 2.665, 4.127, 3.585, 2.123, 1.887, 2.429, 5.094, 6.887, 8.160, 8.467,10.566, 9.127
15-01-2021, 9.222, 9.269,10.472, 9.953,10.118,11.580,12.547,13.561,14.269,15.377,16.816,16.462,17.665,17.264,16.510,18.585,18.373,17.217,19.080,21.745,23.302,27.783,25.142,18.443
16-01-2021,16.627,13.278, 9.222, 6.038, 6.321, 7.241,10.660,10.236, 8.514, 5.495, 1.887, 1.675, 2.170, 2.901, 3.396, 4.245, 5.165, 7.146, 6.509, 7.547, 5.755, 5.495, 5.755, 6.226
17-01-2021, 6.792, 6.981, 7.052, 6.981, 7.359, 6.651, 4.882, 4.882, 4.976, 3.231, 3.160, 3.774, 4.009, 5.448, 5.755, 4.410, 5.401, 7.288,13.349,14.811,14.599,17.712,15.637,12.453
18-01-2021,11.297, 9.410, 8.302, 7.406, 6.250, 6.061, 5.873, 4.859, 4.316, 3.726, 3.349, 3.255, 3.184, 3.373, 6.509, 6.250, 7.359, 5.660, 7.712, 6.910, 4.717, 2.429, 1.392, 0.802
19-01-2021, 0.542, 0.495, 0.448, 0.495, 0.472, 0.472, 0.637, 0.660, 0.778, 0.991, 1.132, 1.274, 1.509, 2.288, 4.481, 4.269, 5.118, 6.274, 6.250, 5.354, 4.623, 5.142, 5.118, 5.283
20-01-2021, 3.892, 2.217, 1.769, 2.406, 2.854, 2.689, 4.835, 5.071, 3.939, 3.160, 2.901, 4.410, 4.859, 4.976, 8.915, 7.288, 7.476, 6.344,11.533,10.708, 9.835, 8.443, 4.198, 1.156
21-01-2021, 0.519, 0.684, 2.005, 2.618, 2.359, 2.241, 2.335, 2.288, 2.547, 2.925, 2.453, 2.972, 3.585, 4.363, 4.316, 5.071, 6.392, 7.925, 8.231, 6.580, 9.717, 6.580, 5.519, 4.788
22-01-2021, 4.575, 4.575, 3.915, 3.774, 4.198, 4.670, 5.637, 6.250, 6.675, 7.264, 8.443, 7.736, 6.085, 4.976, 4.599, 4.316, 3.986, 5.731, 3.231, 5.519, 5.660, 5.283, 5.142, 5.826
23-01-2021, 4.340, 3.396, 3.184, 3.892, 3.821, 4.057, 4.505, 5.967, 7.476, 9.033,11.981,14.811,15.212,10.873, 6.085, 5.920, 7.476, 8.656, 5.307, 8.090, 9.859,14.387,21.368,21.840
24-01-2021,18.561,14.576,12.925,12.028,10.094, 9.481, 7.830, 5.401, 3.986, 4.434, 4.292, 4.434, 4.741, 9.835,10.637,11.698,10.991,13.443, 9.599, 8.137,10.708,13.632, 8.750, 9.269
25-01-2021,11.698, 8.231, 9.906,11.014,11.085,10.896, 9.741,11.604,13.302,13.561, 9.929, 7.759, 6.368, 5.000, 4.623, 4.363, 4.670, 6.274, 8.113, 9.929,10.684,11.014,12.877,10.920
26-01-2021, 9.104, 8.090, 8.396, 8.514, 8.208, 8.113, 7.099, 7.005, 6.934, 6.887,10.613, 7.429, 5.731, 7.406, 7.146, 5.731, 5.660, 4.222, 3.491, 3.467, 2.995, 2.571, 2.925, 3.491
27-01-2021, 4.788, 6.392, 6.392, 6.156, 6.509, 7.005, 7.524, 8.137, 9.929,10.307,11.439,10.472, 4.575, 3.585, 4.434, 5.873, 7.547,10.259,13.349,13.844,13.373,11.745, 7.972, 5.684
28-01-2021, 3.325, 2.335, 1.792, 2.359, 1.934, 0.755, 0.519, 0.731, 0.778, 2.736, 5.377, 7.799, 8.066, 8.821, 7.359, 3.986, 3.774, 3.396, 5.778,10.943, 7.618, 2.524, 1.509, 1.179
29-01-2021, 0.849, 2.854, 9.175,10.236, 9.552, 8.420, 6.392, 6.179, 6.557, 6.439, 5.024, 4.363, 1.887, 2.217, 2.335, 2.075, 1.627, 1.651, 4.505,10.047,10.094, 8.774, 7.877, 7.736
30-01-2021, 7.335, 6.675, 6.368, 6.486, 6.156, 5.778, 3.962, 2.524, 1.274, 1.486, 1.745, 2.217, 2.665, 3.302, 3.821, 3.962, 5.165, 5.660, 9.057,11.816,11.816,11.840,11.038,11.061
31-01-2021,10.024, 6.863, 5.613, 4.859, 4.906, 4.811, 5.401, 6.179, 7.311, 7.901, 8.019, 8.821, 9.151, 9.741,10.283,13.019,15.307,16.910,16.321,14.222,13.797,12.241,12.453,13.656
01-02-2021,13.750, 7.547, 7.547,10.307,12.406,13.939,16.297,17.076,20.236,18.443,13.302,11.061, 9.363,11.604,13.868,14.080,15.684,16.109,17.005,16.297,17.453,19.057,19.387,16.085
02-02-2021,12.571, 9.741, 6.604, 3.844, 3.113, 2.854, 3.278, 4.811, 5.307, 4.458, 5.212, 9.764,12.854,14.458,15.943,15.307,16.533,16.675,14.717, 8.609, 9.599,12.476,11.486, 7.807
03-02-2021, 6.462, 6.722, 5.967, 8.137, 7.925, 7.689, 7.783, 8.561, 8.302, 8.184, 7.382, 5.826, 7.854, 7.099, 4.599, 3.986, 3.585, 4.599, 5.613, 6.297, 6.698, 6.910, 6.132, 5.613
04-02-2021, 5.590, 5.708, 4.811, 3.844, 3.703, 2.241, 2.642, 3.892, 5.142,10.000, 9.552, 9.316, 8.821, 7.382, 3.726, 3.726, 5.755, 5.873, 7.193, 7.925, 3.679, 1.745, 2.264, 2.524
05-02-2021, 2.807, 3.986, 3.821, 3.962, 3.962, 3.491, 4.481, 5.542, 5.896, 6.038, 3.373, 3.844, 3.726, 3.325, 3.066, 2.146, 2.406, 2.594, 1.462, 4.599, 6.368, 7.429, 6.274, 5.330
06-02-2021, 5.896, 5.377, 5.826, 6.297, 6.014, 6.203, 7.382, 7.712, 9.953,15.260,12.877,11.509,10.896, 9.670, 8.326, 9.623, 9.811, 8.302,11.156,15.613, 5.542, 3.726, 6.297,16.415
07-02-2021,20.755,16.510,13.491,11.958,10.236, 8.915,10.377, 9.528,10.354,10.472, 9.293, 7.453, 7.099, 6.792, 7.571, 8.231, 9.104, 7.854, 6.250, 4.340, 4.127, 3.278, 3.302, 3.632
08-02-2021, 4.198, 4.481, 4.811, 5.495, 5.637, 6.038, 6.132, 6.509, 6.722, 7.193, 6.934, 7.382, 7.476, 7.500, 7.736, 8.892, 9.693, 9.434, 8.703, 6.344, 5.590, 4.623, 4.552, 4.976
09-02-2021, 5.472, 5.684, 5.566, 6.179, 6.509, 6.038, 5.684, 5.684, 5.731, 6.297, 7.076, 6.415, 5.991, 5.802, 5.189, 5.189, 5.519, 5.637, 4.835, 5.920, 6.557, 6.627, 6.486, 5.401
10-02-2021, 5.495, 5.755, 5.590, 4.693, 3.774, 4.198, 4.528, 4.623, 5.071, 5.495, 5.401, 5.024, 4.929, 4.410, 4.198, 4.292, 4.552, 5.047, 6.792, 8.467,11.203,10.448,10.401, 8.797
11-02-2021, 6.958, 5.778, 6.156, 6.627, 7.972, 9.528,10.566,11.392,13.443,      ,13.868,15.637,15.354,13.962,15.118,13.703,13.349,14.410,16.745,15.212,14.505,15.165,17.925,20.330
12-02-2021,20.755,21.557,22.783,21.109,18.349,16.109,13.774,13.892,15.377,12.972, 7.476, 7.076, 6.604, 7.382, 7.665, 6.745, 7.665, 9.033, 9.009,10.425,11.769,18.491,19.764,18.255
13-02-2021,17.712,17.005,16.533,16.580,15.849,15.283,13.797,11.651,10.873,10.495,10.307,10.165, 9.623, 9.104, 9.057, 9.387,10.024,12.052,11.580, 9.363, 8.278, 8.443, 8.278, 8.019
14-02-2021, 8.538, 8.750, 9.835,11.085,11.793,11.840,10.637, 9.953, 9.057, 9.316, 9.859,10.637,11.061,12.193,13.137,14.528,14.835,15.118,14.316,15.118,14.906,15.283,15.047,16.958
15-02-2021,17.877,17.925,13.797, 8.868,10.826, 8.019, 3.962, 4.505, 4.552, 4.033, 8.939, 8.797, 5.967, 3.962, 4.269, 4.953, 5.142, 5.590, 6.014, 7.052, 9.458,12.076, 3.255, 2.712
16-02-2021, 6.816, 7.901, 8.208, 7.712, 7.759, 7.854, 7.854, 8.726, 9.245, 7.807, 7.854, 7.193, 5.755, 5.991, 4.929, 5.118, 6.038, 7.453, 7.193, 6.769, 7.076, 8.538, 9.458, 8.774
17-02-2021, 8.066, 8.184, 8.915, 9.693, 9.882,10.000, 9.882, 7.783, 5.542, 3.726, 3.609, 4.458, 2.288, 3.420, 3.774, 5.283, 8.326, 7.877, 7.123, 6.840, 7.005, 6.769, 6.462, 6.038
18-02-2021, 5.236, 5.236, 5.896, 6.085, 5.778, 5.731, 5.566, 4.976, 6.557, 8.184, 4.198, 2.193, 2.547, 4.292, 4.292, 4.363, 2.311, 2.571, 3.632, 4.976, 7.099, 8.137, 7.028, 6.651
19-02-2021, 5.637, 4.788, 5.236, 5.401, 5.472, 5.519, 5.519, 5.425, 4.835, 5.047, 5.094, 5.401, 5.377, 5.142, 5.472, 5.896, 5.896, 5.330, 5.873, 6.557, 9.693,11.840,12.028,12.076
20-02-2021,15.142,19.953,24.127,23.797,21.368,17.193,14.976,13.326,12.712,12.736,13.278,13.231,12.547,12.217,11.651,11.203,11.533,12.076,12.759,13.420,12.759,12.712,13.703,13.915
21-02-2021,13.703,14.175,13.679,12.642,13.043,10.495, 9.646,10.637,12.170,10.189, 7.241, 5.542, 9.552,11.722,11.863,11.392,11.179,11.745,13.278,15.566,14.976,19.434,22.359,20.071
22-02-2021,18.726,16.439,15.330,14.316,13.467,13.326,12.948,14.599,15.401,15.495,17.005,19.410,24.977,25.330,22.925,19.245,19.127,20.708,19.623,21.344,20.472,20.637,21.297,17.807
23-02-2021,12.429,14.269,12.170, 8.160, 9.245, 7.571, 6.887, 9.198, 8.892, 5.708, 5.071, 4.646, 4.387, 4.175, 4.080, 3.656, 4.222, 4.764, 5.071, 5.118, 5.142, 5.118, 4.434, 4.316
24-02-2021, 4.788, 5.283, 5.236, 4.717, 4.387, 4.976, 4.976, 4.764, 4.033, 4.009, 4.363, 5.094, 8.042, 7.995, 8.514,10.000,10.684,11.557,12.524,13.632,12.759,10.401,10.212, 8.113
25-02-2021, 7.594, 7.193, 7.783, 8.137, 6.675, 0.825, 0.873, 2.170, 2.901, 3.255, 4.222, 4.575, 5.802, 6.698, 5.401, 5.684, 5.967, 6.651, 9.859,10.943,16.486,14.505,11.745,11.462
